CO2_Emissions_ppm,Humidity_percent,Rainfall_mm,WindSpeed_kmh,SolarRadiation_Wm2,AvgTemperature_C
387.45401188473625,41.10797573031718,78.5117051207718,26.90811976835592,271.5987634850778,8.242295788311058
445.0714306409916,62.514056842701486,74.09363972159994,31.867255887654892,341.6296987899959,7.681531329361308
423.1993941811405,82.37675015258449,271.876374156311,10.01871595169996,328.0482789370477,7.501565552609727
409.86584841970364,73.93349318457368,74.86385995485183,24.994963984279956,146.1699714081321,7.980166319181332
365.60186404424365,78.39366887168698,81.5849178385893,22.869839325749947,144.77484092244217,6.537680937715619
365.59945203362025,69.52700200264304,227.8194787253891,33.31321507153084,180.452310323474,6.319790938011485
355.80836121681995,71.53659387107115,134.921952735162,36.24348241925042,208.32241790231114,6.098690521677087
436.6176145774935,80.95173909391916,233.01316708655438,0.4862708590954723,222.53667442254476,6.085070291305186
410.1115011743209,44.98008053155115,19.609847269315573,26.960796762351706,303.9091650500036,10.30916434331781
420.8072577796046,59.36549781858843,146.27135810201528,2.073431964789161,117.00412964975062,6.239582916987244
352.05844942958026,43.27256650917613,10.08408005498479,21.954346603094237,110.40181126781991,8.980686439100053
446.9909852161994,89.26008047979883,18.795961036606357,11.505309161747128,217.5731688831727,8.914276381933234
433.24426408004217,86.64356038119679,271.9312360033233,12.271063980885648,309.14910764139415,7.216765064008315
371.2339110678276,32.365608682110356,41.773611335278545,14.118340138094263,158.03060288694476,7.213762685697669
368.18249672071005,72.33451035094131,159.72620468256514,24.851697961984407,292.4513443768755,7.226552837628302
368.3404509853434,85.51489904493995,123.32868078021197,13.361998626750768,177.94844138208984,5.724701136256758
380.42422429595376,40.83452070764001,104.2029978776528,29.307962023611218,365.8258326440549,10.637525977272114
402.47564316322376,64.07671383315777,269.95000370618175,16.181095422954787,368.70698327998497,8.650947432282729
393.1945018642116,84.92929785528251,6.54701903264685,2.7341280123983447,189.18616128439794,6.443505880397973
379.12291401980417,32.03675871514793,199.13690585267673,31.35039369936429,168.99812618897215,9.206092936723765
411.18528947223797,71.84521603481039,289.0183302640651,11.43033298370824,223.39119161986937,6.90647790479904
363.9493860652042,47.840940442353045,168.05045503855257,17.310675183970506,172.1594755540446,7.493941664350072
379.2144648535218,85.46377172259182,281.04673860992756,27.417755328876062,301.7151529875111,6.024067474773395
386.63618432936914,88.26349470992207,15.677363785807131,13.29824628594848,347.81940536448565,8.847741707750066
395.60699842170357,86.65598934680604,125.63799572224842,2.263426245868625,301.9276392733651,8.014656693295494
428.51759613930136,58.45285299944783,78.04733728861535,14.956841880512544,347.30513417480483,8.00993169601141
369.967378215836,81.72255905935882,219.24628949421893,37.777943307772134,219.09764866224225,8.057690942147923
401.4234438413612,80.67296391210422,294.389127149174,25.669375891942327,146.89509121265826,6.895929696767357
409.2414568862042,49.146028394595334,76.95901873327435,26.85916594668828,321.38528421927765,9.142310718266643
354.6450412719998,79.73492844904064,196.25238044222235,25.291286145505595,208.14235154246614,4.6987448447264715
410.75448519014384,32.220458082929554,59.42928982792204,7.959685558377472,301.38124756873975,10.312703601666328
367.05241236872916,65.77619270892319,169.59907637148297,16.733354564091204,181.1931825945297,6.418396609609166
356.50515929852793,43.80053023726218,139.17974600650086,30.03759193453273,124.3688904420018,6.719546401803437
444.88855372533334,37.23401314663673,291.6015988894611,4.054915902126366,397.774538646329,10.492065468317639
446.5632033074559,34.61719209775255,182.55818180893996,11.11411104358849,146.86045237917978,8.954802907269567
430.8397348116461,71.77732655268838,104.85191162604563,11.052764338634145,396.5262981890443,11.351784022804292
380.4613769173371,50.39249782608397,34.22873546638001,17.28075710378024,393.1839797699342,10.42625192906031
359.7672114006384,73.48600629172569,45.374048620480366,39.214749637687405,338.1454311724119,7.095692608972773
418.4233026512157,33.92138044793654,67.59507898537052,2.7001018673528776,297.8268886245993,11.35368098361781
394.01524937396016,48.91742026983662,75.2899984020894,20.748039775223802,273.3421150753254,10.410368101615202
362.2038234844779,62.36947754252023,255.18481735234135,7.174587280488418,359.8304636133504,10.847429427297833
399.517691011127,77.44338989033781,168.36683648475747,38.827061816389765,186.8318564858464,5.570042472707485
353.43885211152184,49.12515017592419,157.01727341230992,4.532140189098568,240.30436374546312,7.455861820496067
440.93204020787823,67.55348258622055,34.430661560765245,16.144040094463648,285.81699080995054,7.3959542236776405
375.8779981600017,83.15866489417124,258.0419080048305,29.515399393384246,223.35714276084732,6.5193110603384286
416.2522284353982,66.95179129093827,216.84429096254513,28.182177121097812,228.2459362270804,6.966528439271121
381.1711076089411,43.97756848521803,20.300508570000474,16.909145475757292,199.08540025062533,10.116892352103484
402.0068021177811,31.464046893392283,212.3505291689306,13.86096671810873,269.2695450053608,7.952542469744226
404.671027934328,82.2059324340558,163.0614652027938,15.904495142114822,355.1723584045348,6.674475805729005
368.48544555255273,31.27616465102323,24.517603724033478,10.571050526345571,160.45851340189387,7.44215734621661
446.95846277645586,82.48210036105196,137.49019245859694,8.213317548271991,380.3299116260324,7.60506662744776
427.51328233611144,61.73622804163272,145.4088861390141,19.3215879023556,306.7262961244689,9.789496790530176
443.9498941564189,86.34406191077377,49.73236204898272,10.741350242704293,346.98196380400907,7.444750807344022
439.4827350427649,77.92699414641993,283.7094441000847,11.498466595890005,266.8572077890035,7.73032731503547
409.7899978811085,89.87604663200025,254.9926114441986,26.27024253898228,333.85501042721904,5.485293785857163
442.1874235023117,51.04270892710261,200.7067011987325,38.741493267995686,104.86011920184016,7.037237083721253
358.84925020519194,76.0312973358676,138.68866830018217,24.145488022375005,345.51412743386055,9.30112217267004
369.59828624191454,54.11585481655453,123.52966247535255,3.079178682598651,112.04165772560995,6.6319062366567865
354.5227288910538,58.79253721823453,195.29204014528625,3.023344554162679,366.97401290885875,7.156464784671264
382.53303307632643,67.6503277931022,163.62956082207165,38.05692883382264,397.588824171593,8.74768777639995
388.8677289689482,82.42062685118032,18.681931764565686,11.891631612293345,188.22023865303333,7.111545373595507
377.1349031773896,89.04500815195772,153.7507946310995,3.6826794432990173,163.0955668857381,6.206179860534351
432.87375091519294,76.0964048318711,241.92108516985184,23.961783486015264,329.6090091574122,7.094209175791763
385.6753326693589,55.066006930040025,137.77196327908743,24.945951131610645,175.90790227607596,7.72431292569863
378.09345096873807,55.281420136624206,15.586973266280523,25.940192804747525,359.66871495166106,6.7177870668584685
404.2696083158248,74.25493809533349,235.88345981520993,10.696081114301652,130.85277764724302,5.356969948489063
364.09242249747626,44.32662874609814,60.40913464079232,0.6044273685790014,137.78655891380748,6.539595661049151
430.219698075404,36.62844678788368,77.58625046641163,38.60061477817887,393.7454665301847,11.688390796912596
357.45506436797706,51.27732945844659,49.411906029688765,10.0357218276441,302.15166948100136,8.407869420944582
448.68869366005174,47.2343394992449,99.06451946144927,27.0410515221019,354.0661673286859,9.196519710347012
427.22447692966574,47.778487227359406,227.0254517065905,28.265194795148382,197.29881320545542,6.96400266947712
369.87156815341723,44.0164650629946,155.8157578511812,24.400296683179427,302.94512485618134,8.525989880031823
350.55221171236025,32.525591378181716,61.46438224521377,12.516295768545929,278.27254819257917,8.43161272173692
431.5461428454834,31.072436084004828,263.34902344561226,10.84385015056263,280.94503603688406,8.612330907894558
420.6857343847617,89.26334338416189,263.87455648545875,23.906731308108125,304.75973786131647,6.983205192844271
422.90071680409875,55.66638802415174,261.17352751380207,34.64382534446766,272.60775193872956,8.904400574334998
427.12703466859455,53.0595988295809,71.63886341446178,37.869349156935826,228.71871079079978,8.362052946450937
357.40446517340905,70.77883696158419,135.37180325429642,4.236232176150305,182.77680831416404,6.08754201746174
385.8465728544273,43.09523327190385,295.4968968422625,6.193144503908794,330.5743992739606,10.422270555540265
361.58690595251295,86.99767103701352,231.6037428929971,37.78945035132318,167.88172900095586,3.718923926600505
436.3103425875594,77.18070086493313,8.150226367667946,29.461409133391705,307.70629184632423,7.595254880853439
412.3298126827558,35.36466013873557,19.561377378147615,35.319752993190924,169.99984679479797,9.571437695348898
383.0898024852649,55.0548465470957,139.17941304369984,8.105305365413727,287.5990509863362,7.511601036643187
356.35583502860237,82.74709845372988,272.766061758468,23.503434844376073,324.1234801387087,6.203870711812279
381.0982321715662,86.68392133748462,161.61053938581426,28.045583776698948,165.61416667196175,5.088379594966219
382.5183322026747,58.044090674992184,149.34375241028707,27.204475417878907,117.98299025839248,6.0823549235687056
422.9606178338064,66.80468335264246,31.642109986989176,16.326067634667925,139.29212289825222,9.288320647240772
413.7557471355213,40.02203676552451,197.03403141728822,0.6157956676523391,281.79909018130763,9.709403043089443
438.7212742576327,89.4701175682186,246.63094818006763,23.317042272170525,354.8339218677206,9.26772994776994
397.2214925161949,43.90030208300661,114.1260022522687,10.12406156718435,113.49904637062731,5.775554184485984
361.9594245938302,86.56390644810753,232.68355527759823,18.010169845715613,320.2453777124939,5.530153562617457
421.3244787222995,68.97879893954212,289.3429961702435,38.30324060335269,202.39559378501565,4.095287903773238
426.07850486168974,66.46420769273155,61.12993773830673,15.961412705697388,243.55851097585676,7.84819846643613
406.1277197569496,60.76131066099052,156.9988893584224,33.59206426657707,378.6578649536697,10.25800246443952
427.0967179954561,43.84018870306552,86.14138742537266,7.541624229970045,199.59145142075363,9.3088827916462
399.37955963643907,40.591681920330494,237.8563257101518,26.898419921001153,239.60108018184582,7.755056645434442
402.27328293819943,43.22917254421052,173.27800976434725,39.08027817755774,104.10472442820434,6.900947394179928
392.75410183585495,41.18629572865527,190.37472526509112,4.075724034917472,124.47961600145152,6.223530155971095
352.5419126744095,76.7750684140052,239.3742478847682,0.3327976890876805,177.57747734043522,5.53124861745033
360.78914269933045,51.0075155500038,118.79114179873646,17.343311705304572,108.35567224632231,6.941036680436651
353.14291856867345,33.47056059380378,274.527020522113,3.705019322054688,289.4125978144753,5.964345641683072
413.641041126378,88.14615780844868,159.90866017384198,29.935373987049253,227.91950704048676,7.407735545647105
381.43559810763264,83.02715309780554,47.3864468506044,36.58194655394236,264.4435608184066,8.477835614104198
400.85706911647026,85.66513699171279,208.76973545064072,17.360838908350352,152.39415576889886,5.512179864050438
440.7566473926093,89.69446935878611,237.97840513147634,10.348465686217638,188.77960883098484,7.522903541861654
374.9292229148875,40.433714953169236,95.028503120258,17.37613276026439,299.1473424558175,11.61655836313211
391.03829230356297,53.77452113415953,257.15377709962587,28.937912714000042,389.5908170891199,8.713326704452653
425.55511385430486,75.49430854224548,271.8429764297299,0.36216646321483914,115.12503208066276,6.431615509482034
372.87981654916223,71.76123708322754,83.07134621334268,23.578159579387886,367.1152962565798,7.822498366324112
357.6979909828793,39.233754380391304,295.0564418145666,24.531667395495163,273.06436039336256,7.41355974570869
378.9751452913768,78.94998749943707,42.213458414627524,25.50752987583742,269.1758700266871,8.151966314020463
366.12212872540044,43.46643431019964,60.60470052074699,9.680883199235089,250.0835605623281,8.411103988491705
442.9697652342573,43.42905688935738,55.267451771407835,28.56210893512507,120.81822577125502,7.468673277151078
430.8120379564417,62.218465373604815,268.1969130023611,3.6556594532710562,126.9630555208482,6.884694559442817
413.34037565104234,65.57639609050219,196.28776569748857,7.9708134586720325,280.27360169772584,9.583008757513234
437.1460590187718,64.80517247026867,45.63128496668186,35.09880186617928,202.28757143066747,9.04212106025517
430.3672076899114,35.489210243865294,132.0970255105047,29.548926029062656,375.1804199733042,11.59597410773463
368.6570058886036,82.64765175782281,184.5894075209406,0.54982216045381,221.97716120784168,5.953523169498474
439.2558998489978,45.93600255532236,25.039225496814986,9.93505041479201,142.98443761079233,9.461586408367843
403.9342241915651,37.77089527696825,264.72491052220164,8.576259319726582,314.4156500506108,9.04535741163388
430.74401551640625,83.32488479213863,241.08106063246055,10.832253121478903,188.00602643230295,5.838877998037461
439.6091299923493,87.3390898937852,151.56203207299146,9.902390811195456,257.64109220676795,8.309131669535027
381.8003474971864,81.72765703592704,290.1379845777511,2.5010518297138296,309.349835651551,5.835289009052361
361.0051924527677,78.57096448349269,125.32829378252991,18.357620663872815,370.0792333606211,7.3042455043593435
372.7935162541942,69.3145188383413,295.2330957109493,29.309338991446605,337.65735844050283,7.4661711730763
392.7107788626256,63.05144223654836,200.37599964108813,24.269268988697455,302.90832036181723,8.28711978894892
431.8014765922493,35.21920559468461,190.40138197618245,26.91486674392319,303.8899547185431,8.477113536231837
436.07305832563435,54.50719278424192,49.7864685887355,3.245967141449566,383.777393209626,11.72907274332089
350.69521305311906,52.36131102073884,264.57832749139317,38.059628407071486,188.74722924896082,6.579651863773332
401.0747302577566,45.585227025619574,128.24690637618454,33.53967335372099,100.33362825885622,6.3113111094833005
391.7411003148779,73.40520682131509,48.670021734743806,32.20361273982651,181.5863678194596,5.667594574729806
372.210781047073,59.75254410472625,3.782255992727712,32.9193522016707,165.36741388802318,7.141497577634835
361.98653673336827,34.862772954458876,167.92670509151478,37.30842032531045,298.5503755341995,7.89377406205686
383.7615171403628,43.21099211698868,158.2198866368029,21.77015864454791,290.11347992965875,8.602076402463192
444.2909703912519,70.99552581957576,215.80608671074756,8.011280714705036,278.03841481141717,8.09419068664263
382.3202932020755,34.56785156941801,267.0774159053406,24.671344314101646,104.8730329628361,4.315256706315617
401.8790621743366,81.07241484292612,23.821975392908858,29.71525974671756,318.6334163351943,8.28428614628519
420.30189588951777,59.70879162083846,219.44894710210872,29.516695734161015,197.05912374564747,7.1825015600428195
386.3629602379294,58.83519463959888,56.22358322927467,20.857960966675204,299.51679670198934,9.3099144412182
447.1782082720961,65.54446707957106,257.4531159471492,2.738348773343122,266.973528550646,7.661500184214455
446.24472949421113,79.48085795550895,245.71905415849682,14.844517537205114,202.81927762837216,9.01874103008276
375.1782295825364,50.86855247413158,162.23812649566332,36.83066433853429,140.3728801312323,4.65840563560903
399.72485058923854,70.68096915354381,213.07283958699347,23.37795639029704,128.32566929814428,7.403127930027558
